OTU_ID,genus,taxa_consensus,abundance,phylum,class,order,family,species,evalue,similarity,coverage,primary_lifestyle,ectomycorrhiza_exploration_type,ectomycorrhiza_lineage
7d9520338e98e0abe233e42b267d9c4ba64dc35a,Geomyces,100,134,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Geomyces_sp|SH0956526.09FU,5.58e-67,99.31,100,soil_saprotroph,,
7d983484b83420be9851ea8fed3aac4844d900d7,Echria,100,595,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Echria_sp|SH1003461.09FU,2.64e-71,100,100,dung_saprotroph,,
7e45391a1c08e55fbfe088ca19477426512fae8d,Paraconiothyrium,100,129,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium_cyclothyrioides|SH1068224.09FU,3.95e-69,99.329,98.67549668874173,wood_saprotroph,,
7eeaeb0aa0395bd08d1d71258d4ef74ca34f8de2,Ileodictyon,100,865,Basidiomycota,Agaricomycetes,Phallales,Clathraceae,Ileodictyon_sp|SH0953769.09FU,3.04e-91,98.01,100,soil_saprotroph,,
7efff14dcf96a9c33c67ddabeb616887ed8e01f0,Sarocladium,100,102,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium_implicatum|SH0971627.09FU,1.07e-63,97.333,97.40259740259741,plant_pathogen,,
7f5463063b6d8346da8e2e27e9b854074cb771e2,Serendipita,100,7550,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita_sp|SH1219008.09FU,1.6e-94,100,100,root_endophyte,,
7f95f0ad1d57f3f8244a91627028ab1626ff547e,Sebacina,100,368,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina_sp|SH1310645.09FU,4.69e-76,92.929,100,ectomycorrhizal,short-distance_delicate,/sebacina
7fac048c0775e1afab70ae254206608d4ef760f9,Sebacina,100,46037,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina_sp|SH1310668.09FU,2.44e-92,98.477,100,ectomycorrhizal,short-distance_delicate,/sebacina
806383431f820362e2a3039ec32429062e252815,Tricladium,100,272,Ascomycota,Leotiomycetes,Helotiales,Tricladiaceae,Tricladium_sp|SH1072869.09FU,9.14e-71,100,100,litter_saprotroph,,
819f3bd83b6ce2fb70a9be0d12a17e66b5094e76,Serendipita,100,1135,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita_sp|SH1219008.09FU,1.6e-94,100,100,root_endophyte,,
81c6c1df5b325401abe68f67049fef1a6eccd5a8,Tetraploa,100,685,Ascomycota,Dothideomycetes,Pleosporales,Tetraplosphaeriaceae,Tetraploa_sp|SH0972146.09FU,1.81e-73,100,100,litter_saprotroph,,
81fb7e2e827bb8f744251ccb6c8928d97a7ffe4f,Epicoccum,100,869,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Epicoccum_sp|SH0985300.09FU,2.23e-72,99.355,100,plant_pathogen,,
8228e08d63e3dd04f44684dfd89d16b03eac70d2,Sakaguchia,100,275,Basidiomycota,Cystobasidiomycetes,Sakaguchiales,Sakaguchiaceae,Sakaguchia_sp|SH1223445.09FU,5.27e-101,100,100,unspecified_saprotroph,,
829581e35928584fd19a9166e070013c8f21992c,Talaromyces,100,196,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces_sp|SH0906924.09FU,2.35e-72,98.742,97.54601226993866,unspecified_saprotroph,,
8342d52432e7328794c03575ae8fb1b9c67a830e,Genolevuria,100,677,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Genolevuria_sp|SH0970163.09FU,6.7e-93,100,100,unspecified_saprotroph,,
835ed017e9458b76219d7408fcd7550de78b96cd,Rhizophagus,100,3822,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_sp|SH1102899.09FU,8.22e-67,89.372,100,arbuscular_mycorrhizal,,
83a0cea1315bd22a567ce3cbe17ca0c6a2146b53,Clonostachys,100,1108,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys_sp|SH1004110.09FU,1.81e-73,100,100,wood_saprotroph,,
8437968b29f33c325602416a7eb94bdee58f9e98,Bartalinia,100,116355,Ascomycota,Sordariomycetes,Xylariales,Bartaliniaceae,Bartalinia_pini|SH1264408.09FU,7.63e-72,100,98.05194805194806,foliar_endophyte,,
852839b0ca82754079936e4a5b9837120cc91f09,Chaetomium,100,2269,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_sp|SH0971538.09FU,3.95e-69,98.675,100,litter_saprotroph,,
85415fa174afc78e36fef6290c53503a6a3051b2,Thelephora,100,75540,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Thelephora_sp|SH1155619.09FU,3.41e-110,100,100,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
860f12258f04e473668ad4642987a54c8f9ba616,Mariannaea,100,823,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Mariannaea_sp|SH0912441.09FU,8.76e-78,100,100,wood_saprotroph,,
8650ed3b377583a3388bb73c2899bad7d0000880,Tomentella,100,282,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella_sp|SH1177623.09FU,8.92e-105,99.078,100,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
8862f89d883864214ea507b650895f04011c5ad6,Devriesia,100,605,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Devriesia_sp|SH0993907.09FU,4.14e-43,90.37,93.75,plant_pathogen,,
88d3f65a0a5bc6a5c2419bac30273abcec920586,Talaromyces,100,1489,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces_oumae-annae|SH1288445.09FU,1.81e-73,100,100,unspecified_saprotroph,,
891ef8c0d9f313b81d9974e979fe6d97d2e96ea0,Microscypha,100,14190,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Microscypha_sp|SH0975961.09FU,5.27e-61,95.89,100,litter_saprotroph,,
894c4fb92228ffacd713584f32f4f0a2d4e0bc47,Inocybe,100,461,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe_sp|SH1198107.09FU,2.27e-99,99.512,99.03381642512076,ectomycorrhizal,short-distance_delicate,/inocybe
89ee02942a649e9467d0b12617ff6d162b65906a,Mycofalcella,100,314,Ascomycota,Leotiomycetes,Helotiales,Tricladiaceae,Mycofalcella_iqbalii|SH1323170.09FU,2.71e-71,100,98.68421052631578,litter_saprotroph,,
89fb90e5f044f85e0173f733e5ad800d90785787,Metacordyceps,100,349,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metacordyceps_sp|SH1111214.09FU,1.17e-89,100,100,animal_parasite,,
8a924dc1a534d8e08eb035285a8ee6c402f84997,Xenocylindrosporium,100,8426,Ascomycota,Eurotiomycetes,Phaeomoniellales,Phaeomoniellaceae,Xenocylindrosporium_sp|SH0944559.09FU,3.64e-76,100,100,plant_pathogen,,
8afc3f1e1576ad9f81ee3b70bff077432d46711a,Entrophospora,100,3993,Glomeromycota,Glomeromycetes,Entrophosporales,Entrophosporaceae,Entrophospora_sp|SH1169459.09FU,1.81e-73,100,100,arbuscular_mycorrhizal,,
8b2c6c13cfe75f5e4b80bd40bfa55c90c28b33da,Phaeopoacea,100,315,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeopoacea_muriformis|SH1189825.09FU,1.12e-69,99.333,90.9090909090909,litter_saprotroph,,
8ba1fded2692caab4f65d35b571857c52af3dfc6,Pseudoarthrographis,100,1579,Ascomycota,Dothideomycetes,Dothideomycetes_ord_Incertae_sedis,Dothideomycetes_fam_Incertae_sedis,Pseudoarthrographis_sp|SH1091529.09FU,1.68e-67,98.013,100,plant_pathogen,,
8c001405766e22485a80d47365f9c8c0ba09871d,Minutisphaera,100,401,Ascomycota,Dothideomycetes,Minutisphaerales,Minutisphaeraceae,Minutisphaera_fimbriatispora|SH1297851.09FU,8.7e-59,91.975,100,wood_saprotroph,,
8c3d06452c04589f5a6ef6c7d1498e372ed0c9d3,Cladophialophora,100,275,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora_sp|SH0902002.09FU,2.99e-84,99.435,100,soil_saprotroph,,
8c4227a4afe88ac31fb69c0ab5cdf96cc26e9a0d,Teratosphaeria,100,2857,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Teratosphaeria_sp|SH0981322.09FU,7.99e-65,99.291,100,plant_pathogen,,
8ca2ac1279a0095401c0088305a4a0484f41694a,Phoma,100,406,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_sp|SH1081355.09FU,6.37e-73,100,100,plant_pathogen,,
8cb56a136afada8b43e9954c94a20d996b302c48,Cladophialophora,100,133,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora_sp|SH0910495.09FU,6.74e-73,98.16,100,soil_saprotroph,,
8d7191adc937c5fc34a60f13476f724acf3a3b1f,Tomentella,100,123,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella_sp|SH1138552.09FU,3.26e-104,97.345,100,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
8d9490ed5ba7c5c211e6e00928246fca9f5ffc1c,Conlarium,100,47,Ascomycota,Sordariomycetes,Atractosporales,Conlariaceae,Conlarium_sp|SH0953387.09FU,1.12e-63,94.41,100,wood_saprotroph,,
8dc299617ac388072b43bb33718a7b86ec336d11,Leohumicola,100,4274,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola_sp|SH0982661.09FU,1.61e-67,99.315,100,soil_saprotroph,,
8dd7391bf578401dfffc52619bdb2df2fea517e8,Berkleasmium,100,5885,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Berkleasmium_sp|SH0968488.09FU,2.64e-71,100,100,wood_saprotroph,,
8e42433f3654d5f672452c0315ec4dcb101acb36,Pseudocamarosporium,100,168,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudocamarosporium_sp|SH1068130.09FU,1.08e-63,96.129,100,wood_saprotroph,,
8e61aa36d531efc1334be220a0a27c2267b75bf7,Phaeohelotium,100,1346,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Phaeohelotium_sp|SH1036413.09FU,6.79e-66,98.621,100,ectomycorrhizal,short-distance_delicate,/phaeohelotium
8ed1ef13cd4737da709e3d5fe5a4cb22850d06da,Cylindrosympodioides,100,129,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Cylindrosympodioides_sp|SH0979485.09FU,2.2e-72,100,100,epiphyte,,
8ed1fbd9c8a9aca4dd6b533e871a9e7d408c9cdc,Lactarius,100,11828,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius_sp|SH1209433.09FU,1.48e-128,98.141,100,ectomycorrhizal,medium-distance_smooth,/russula-lactarius
8ed7a82d79cda9c7dcd9c03497aa7788126710ec,Rhizophagus,100,211,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_irregularis|SH0907904.09FU,5.53e-88,96.552,99.02439024390245,arbuscular_mycorrhizal,,
8f0f2c23acc662bbda0be955537d01054a34004c,Metapochonia,100,6084,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metapochonia_sp|SH1111208.09FU,5.84e-87,100,100,animal_parasite,,
8f1a9c5ae62ecca3e2bd668125eef88413051b37,Cladophialophora,100,716,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora_sp|SH0910934.09FU,4.25e-69,96.319,100,soil_saprotroph,,
8f411e3fb01f50e47ea3ef232a867677bebb19fc,Hyaloscypha,100,20223,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyaloscypha_sp|SH0967800.09FU,3.79e-69,100,100,litter_saprotroph,,
8fbd173b28965b678457a7d3a35ae1b5767fd7a7,Naganishia,100,241,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia_sp|SH1188820.09FU,1.19e-109,100,100,unspecified_saprotroph,,
8fe3f279e261a11698581fca6b1f9e7f843e8b7c,Clavulina,100,167,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Clavulina_sp|SH1202337.09FU,4.34e-122,100,100,ectomycorrhizal,contact,/clavulina
902381a10ab67dc70e0b4198126970ecff892c98,Oidiodendron,100,640,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron_sp|SH0974148.09FU,2.29e-65,100,98.581560283687935,soil_saprotroph,,
9034ff7ed4a5af37c6a99539b3b98758e29918a5,Setophoma,100,3714,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Setophoma_terrestris|SH1009332.09FU,1.1e-69,100,100,plant_pathogen,,
906ac9df90e34868b32a7934f9a2f40b0e9a0383,Tomentella,100,172,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella_sp|SH0925156.09FU,1.75e-88,94.444,98.63013698630137,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
9084fe14dbd0a68abd275300d6371ff9f64bc29f,Capronia,100,228,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Capronia_sp|SH0910428.09FU,1.08e-76,99.394,100,soil_saprotroph,,
914fbd7fd8ac1294249f37c38eabbde819e40e58,Fuscoporia,100,367,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Fuscoporia_rhabarbarina|SH0944654.09FU,6.86e-100,98.157,96.875,wood_saprotroph,,
91719ddb15bcd948f97224e89a8e1f0ef4a2a5df,Oehlia,100,585,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Oehlia_sp|SH1021151.09FU,2.92e-53,86.528,100,arbuscular_mycorrhizal,,
9189042848f8511a795d656e132d15708a0b768f,Dendrophoma,100,21562,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriales_fam_Incertae_sedis,Dendrophoma_sp|SH0985587.09FU,7.09e-66,97.333,100,plant_pathogen,,
91a0ff527159e0eb2940a7091d8bab1a44dafaea,Tomentella,100,61,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella_sp|SH0925156.09FU,2.57e-86,92.661,100,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
92a50b990ce63a09c1808326b045273bfbe3a10b,Chalara,100,693,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Chalara_sp|SH0978862.09FU,5.58e-67,99.31,100,litter_saprotroph,,
92abe6bfbf4b7c5be5f2f87fc9ab227f19c2d982,Dominikia,100,868,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia_sp|SH0892270.09FU,1.17e-70,92.935,100,arbuscular_mycorrhizal,,
92cd741980a9eaf04fc8134084bb0477987e3766,Devriesia,100,309,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Devriesia_sp|SH1020996.09FU,1.93e-66,99.306,100,plant_pathogen,,
936c4dd68d057eaed8902b1a49b89566de188261,Acremonium,100,219,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium_sp|SH1072909.09FU,7.09e-73,96.471,100,unspecified_saprotroph,,
93b8e107cf51c909f8d497982762c5537b3c5dc4,Tomentella,100,5433,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella_sp|SH1138626.09FU,6.08e-107,99.543,100,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
9444621de06b6562dbd40530fca8af515911e54e,Scopuloides,100,2860,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Scopuloides_rimosa|SH1255443.09FU,3.19e-97,100,100,wood_saprotroph,,
946d5164c17d218677d63fd14afd088e9122b2c8,Sakaguchia,100,234,Basidiomycota,Cystobasidiomycetes,Sakaguchiales,Sakaguchiaceae,Sakaguchia_sp|SH1223413.09FU,1.41e-95,98.049,100,unspecified_saprotroph,,
94ac9c6b87a10eb47853e0f4ca06fb69c7d262fa,Tumularia,100,313,Ascomycota,Dothideomycetes,Pleosporales,Pleomassariaceae,Tumularia_sp|SH1082023.09FU,6.37e-73,100,100,litter_saprotroph,,
9513f542d95ff1024870afeb8bc402c2077a8c44,Arcopilus,100,101,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Arcopilus_fusiformis|SH0881708.09FU,1.05e-76,100,100,soil_saprotroph,,
954e7d0ca5da902d955fdbc7580b793cc366d735,Penicillium,100,648,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium_sp|SH1225480.09FU,2.11e-79,100,100,unspecified_saprotroph,,
95b3945e4cd427b89667d6881b5da493bfeff52f,Melanconiella,100,5112,Ascomycota,Sordariomycetes,Diaporthales,Melanconidaceae,Melanconiella_sp|SH0940534.09FU,9.36e-98,99.505,100,wood_saprotroph,,
95e51744559da13a0753cc9072fc414158311e46,Leohumicola,100,88,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola_sp|SH0982970.09FU,1.02e-63,97.26,100,soil_saprotroph,,
95ea39475ce675bf432574a95ecea491770c3024,Mycena,100,20028,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena_sp|SH1126028.09FU,1.6e-101,99.052,98.13953488372093,litter_saprotroph,,
962ed857952262aac2f0e87415f924ef98656395,Mycena,100,640,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena_sp|SH1258648.09FU,1.52e-101,100,100,litter_saprotroph,,
96997437f7c21934bbd98d0f3eb076c1ce872748,Glomus,100,173,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_sp|SH1037061.09FU,3.59e-77,96.257,99.46808510638297,arbuscular_mycorrhizal,,
96b1b93d2445e93b3e7406a6467232dd44d947c8,Nigrospora,100,216,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora_sp|SH0983198.09FU,1.81e-73,100,100,litter_saprotroph,,
96dff16c7d44012b0b18969eafaecbd718c7bdd3,Rhizophagus,100,1977,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_sp|SH0907811.09FU,1.47e-95,97.642,100,arbuscular_mycorrhizal,,
976501fb0e92738ae7d68aff377c3e199dd3abac,Furcasterigmium,100,397,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Furcasterigmium_furcatum|SH0941057.09FU,1.78e-80,100,100,soil_saprotroph,,
9779b0213ff9da15d8857defc65959b549873e7d,Ruhlandiella,100,372,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Ruhlandiella_sp|SH0957878.09FU,2.18e-73,94.972,100,ectomycorrhizal,short-distance_coarse,/terfezia-peziza_depressa
97970d17a41612cffa37c5f86e4b0fc1b7a779fd,Neodevriesia,100,579,Ascomycota,Dothideomycetes,Capnodiales,Neodevriesiaceae,Neodevriesia_strelitziicola|SH0960538.09FU,1.81e-73,100,100,plant_pathogen,,
97d5b0c6e601e67a94304a9a3ec9239cf9db03aa,Hongkongmyces,100,14308,Ascomycota,Dothideomycetes,Pleosporales,Lindgomycetaceae,Hongkongmyces_thailandicus|SH1170909.09FU,3.06e-64,96.053,91.56626506024097,animal_parasite,,
9803a94da77c0d8892cd082387f0f7d853b04dd2,Trichoglossum,100,100,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Trichoglossum_sp|SH1279652.09FU,2.88e-91,98.958,100,soil_saprotroph,,
9844723ca061be48e02020123ffb9cb667ea4218,Marasmius,100,16639,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius_sp|SH1095115.09FU,6.49e-140,98.294,100,litter_saprotroph,,
9846ca062fc3dafe7f0fe3aa0fc6fc25e2f3fd63,Sistotrema,100,341,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Sistotrema_sp|SH0893854.09FU,2.5e-99,96,100,litter_saprotroph,medium-distance_fringe,/cantharellus
98c71ccd82d080133cb66cd4b0f5285018fae5b7,Glomus,100,326,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_sp|SH1037088.09FU,5.33e-75,94.624,98.93617021276596,arbuscular_mycorrhizal,,
997f6fc1fcd9dc155e1086d8cc2190e30225b073,Metarhizium,100,760,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium_sp|SH1209786.09FU,1.22e-82,100,100,animal_parasite,,
997fc4446ca3df52516532e0a6ba58ba920d0219,Ruhlandiella,100,2125,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Ruhlandiella_sp|SH0957857.09FU,2.31e-79,97.191,100,ectomycorrhizal,short-distance_coarse,/terfezia-peziza_depressa
99c0d78b6003e5953d74194990feb324960980ea,Rhizophagus,100,1643,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_sp|SH0907811.09FU,3.44e-97,98.113,100,arbuscular_mycorrhizal,,
9b0f8ceae2e835f5c9924abdc5379b1e06fc5a78,Gelasinospora,100,1158,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Gelasinospora_sp|SH0882272.09FU,2.64e-71,100,100,unspecified_saprotroph,,
9b56f4d3d306d6b1578cd4aff3d15f04e26285a2,Cistella,100,126,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Cistella_sp|SH0989673.09FU,9.74e-64,98.582,100,wood_saprotroph,,
9b79f232fcfc6d8978be978cc23d937b21cde548,Serendipita,100,230,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita_sp|SH1159525.09FU,9.42e-98,99.505,100,root_endophyte,,
9bf3eef814c46191b0727b0ea66401ec956b5cd8,Clitocybula,100,102264,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybula_sp|SH1301938.09FU,2.17e-80,93.97,100,wood_saprotroph,,
9c1bd1eb2a3c11d59722e2350efa9d82278e5d23,Sebacina,100,3376,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina_sp|SH0919962.09FU,5.74e-94,98.985,100,ectomycorrhizal,short-distance_delicate,/sebacina
9c8d50d9add397f0915da3fd23773f9f30ddad40,Sebacina,100,10827,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina_sp|SH1159504.09FU,8.41e-86,94.686,94.52054794520548,ectomycorrhizal,short-distance_delicate,/sebacina
9cb9c4425612c5d1e3c996548e8df5b362acaf14,Sebacina,100,151,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina_sp|SH1294663.09FU,2.44e-92,98.477,100,ectomycorrhizal,short-distance_delicate,/sebacina
9d332cb344fcb6fac2dd3188f380d371f0b19ee9,Tomentella,100,46662,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella_sp|SH1155653.09FU,7.29e-106,100,99.07407407407408,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
9d914cf22f4133e24edadf6a94efd7619d92e08e,Descomyces,100,120,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Descomyces_sp|SH1194044.09FU,1.48e-89,94.196,100,ectomycorrhizal,short-distance_delicate,/descolea
9e3b91c6f30cb7fa893dc92f8fea6cc7c0c45662,Gliocephalotrichum,100,2809,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gliocephalotrichum_sp|SH0972948.09FU,6.08e-80,100,100,plant_pathogen,,
9e66824e1c627865392a13a64593667e5eecf375,Trichoderma,100,355,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma_sp|SH0961452.09FU,1.76e-80,100,100,mycoparasite,,
9e7cd800a9f16c30ec1e7035d5ef30552b69ae2a,Chondrogaster,100,191,Basidiomycota,Agaricomycetes,Hysterangiales,Hysterangiaceae,Chondrogaster_sp|SH1148002.09FU,5.15e-88,98.429,100,ectomycorrhizal,mat,/hysterangium
9f7aa15fad3fe5b35bafe8a2474c4c2426a0baaf,Glomus,100,162,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_sp|SH0957338.09FU,8.47e-73,92.386,99.4949494949495,arbuscular_mycorrhizal,,
9fdf5ef109f8b7dfbb547b943898521cc99ae6d4,Botryobasidium,100,1786,Basidiomycota,Agaricomycetes,Cantharellales,Botryobasidiaceae,Botryobasidium_sp|SH1292493.09FU,1.69e-82,91.15,100,wood_saprotroph,,
9ffd6e87c85a74851e66ef914c00e746216a8031,Cistella,100,890,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Cistella_sp|SH0990255.09FU,5.43e-67,100,100,wood_saprotroph,,
a0086791b6aa7b8fd95e025225510c055a190b51,Paraphaeosphaeria,100,5968,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria_sp|SH1068200.09FU,2.2e-72,100,100,wood_saprotroph,,
a14487a1d09933b147eb574a921b34b37d0b5fae,Rhizophagus,100,1237,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_irregularis|SH0907891.09FU,4.5e-102,99.528,100,arbuscular_mycorrhizal,,
a23c011a668963f34464b1f58aad3672f4eeef75,Cystobasidium,100,223,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium_sp|SH0941449.09FU,3.63e-103,100,100,mycoparasite,,
a2aa7c1cb5bee8383722b95f0e375b5182a61f58,Clonostachys,100,349,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys_rogersoniana|SH1077172.09FU,6.08e-80,100,100,wood_saprotroph,,
a34639d3b9c3b5e1948efdaa068613f568459535,Cistella,100,128,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Cistella_sp|SH0968117.09FU,2.28e-59,95.27,100,wood_saprotroph,,
a3e19f6ecd4132590e139c1c6b4e5ce400a6ac1a,Pyrenochaetopsis,100,486,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis_sp|SH0994450.09FU,1.35e-68,99.324,100,foliar_endophyte,,
a42104eefad7b57a67ef320001cf0ce3b6721bd4,Ceratobasidium,100,519,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium_sp|SH1263184.09FU,7.4e-106,99.087,94.8051948051948,plant_pathogen,,
a500878af59d980396362709309c78cabbf1fb06,Curvularia,100,108,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia_lunata|SH1224181.09FU,3.04e-77,100,100,plant_pathogen,,
a50bb24649a17886724f2ea8cf997f58a8ed0364,Glomeromycota_gen_Incertae_sedis,100,273,Glomeromycota,Glomeromycota_cls_Incertae_sedis,Glomeromycota_ord_Incertae_sedis,Glomeromycota_fam_Incertae_sedis,Glomeromycota_sp|SH0945683.09FU,1.81e-74,95.028,95.76719576719577,arbuscular_mycorrhizal,NA,NA
a5307b7aefe38420f0b14aa0dad477f050d14fab,Dominikia,100,227,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia_sp|SH0892270.09FU,7.86e-73,94.022,100,arbuscular_mycorrhizal,,
a5cb19e0e011db29aa6584b90df33a09dd6b0512,Leohumicola,100,8152,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola_sp|SH0982623.09FU,3.79e-69,100,100,soil_saprotroph,,
a628e1a1c6d41de1146b7c096f07b340abb79383,Marasmius,100,1068,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius_sp|SH1095191.09FU,3.04e-131,97.193,100,litter_saprotroph,,
